> Shore Bin # 8514, Level 1
> Shore Bin # 8515, Level 1
110.449530785	-5.81252765691
110.45163653	-5.81878385588
110.457495995	-5.81710536347
110.459967956	-5.80547798879
110.461707485	-5.81545738911
110.467505913	-5.8095979247
110.470405127	-5.81167315168
110.466224155	-5.81585412368
110.475013352	-5.81792935066
110.475440604	-5.80999465927
110.470374609	-5.80413519486
110.474128328	-5.80373846029
110.480415045	-5.81832608523
110.462897688	-5.82665751118
110.470862898	-5.83459220257
110.483375296	-5.83794918739
110.482032502	-5.82754253445
110.4945449	-5.82256809331
110.487891966	-5.81588464172
110.490455482	-5.81255817495
110.488776989	-5.80834668491
110.484107729	-5.80794995034
110.474616617	-5.79836728459
110.475440604	-5.79256885626
110.486243992	-5.77669947349
110.485053788	-5.77462424651
110.481696803	-5.77291523606
110.47379263	-5.78002594027
110.462928206	-5.79919127177
110.452063783	-5.80999465927
110.449530785	-5.81252765691
> Shore Bin # 8515, Level 1
110.410376135	-5.84338139918
110.419989319	-5.84792858771
110.430395972	-5.86004425109
110.431219959	-5.88085755696
110.442542153	-5.88546578157
110.445838102	-5.88961623553
110.447913329	-5.88918898291
110.447913329	-5.86999313337
110.445441367	-5.86581216137
110.463385977	-5.86630045007
110.466651408	-5.85711451889
110.476234073	-5.85671778432
110.473762112	-5.84838635836
110.477912566	-5.84667734791
110.462470436	-5.82790875098
110.443305104	-5.83709468216
110.410376135	-5.84252689395
110.410376135	-5.84338139918
> Shore Bin # 8515, Level 1
110.231235218	-5.74166475922
110.245792325	-5.76629282056
110.256260014	-5.7592126344
110.251224537	-5.75420767522
110.247928588	-5.7442282749
110.25210956	-5.73916227963
110.249179828	-5.72957961388
110.246677348	-5.73376058588
110.239993896	-5.73293659869
110.238345922	-5.73873502701
110.231235218	-5.74087129008
110.231235218	-5.74166475922
> Shore Bin # 8515, Level 1
110.595407034	-5.86669718464
110.597482261	-5.86874189357
110.601266499	-5.86669718464
110.60624094	-5.85168230709
110.60373846	-5.84420538636
110.600015259	-5.84209964134
110.595407034	-5.85415426864
110.59797055	-5.86089875632
110.595407034	-5.864164187
110.595407034	-5.86669718464
> Shore Bin # 8515, Level 1
110.423773556	-5.88751049051
110.430029755	-5.89044022271
110.431219959	-5.8966353856
110.434607462	-5.89752040887
110.435400931	-5.89251544969
110.42917525	-5.8845807583
110.423773556	-5.88665598528
110.423773556	-5.88751049051
> Shore Bin # 8515, Level 1
110.402929732	-5.73836881049
110.404608225	-5.74670023644
110.409155413	-5.7479209582
110.412939651	-5.73998626681
110.408300908	-5.73458457306
110.402929732	-5.73498130763
110.402929732	-5.73836881049
> Shore Bin # 8515, Level 1
110.50873579	-5.78753337904
110.513344015	-5.78881513688
110.514534218	-5.78670939186
110.51169604	-5.78295567247
110.50873579	-5.78420691227
110.50873579	-5.78753337904
> Shore Bin # 8515, Level 1
110.182955673	-5.81918059045
110.190859846	-5.82128633547
110.197909514	-5.81835660327
110.192477302	-5.81295490952
110.182894636	-5.81753261609
110.182955673	-5.81918059045
> Shore Bin # 8515, Level 1
110.406256199	-5.89672693973
110.412054627	-5.89422446014
110.412939651	-5.88915846487
110.409124895	-5.88708323789
110.406256199	-5.89248493164
110.406256199	-5.89672693973
> Shore Bin # 8515, Level 1
110.352056153	-5.87917906455
110.354985885	-5.88043030435
110.358709087	-5.87417410537
110.355809873	-5.87298390166
110.352056153	-5.87756160823
110.352056153	-5.87917906455
> Shore Bin # 8515, Level 1
110.238712139	-5.85165178905
110.240817884	-5.85293354689
110.242069123	-5.85000381468
110.238712139	-5.85000381468
110.238712139	-5.85165178905
> Shore Bin # 8515, Level 1
110.577920195	-5.86337071786
110.584573129	-5.86749065378
110.582497902	-5.86294346525
110.577920195	-5.86248569459
110.577920195	-5.86337071786
> Shore Bin # 8515, Level 1
110.185397116	-5.74087129008
110.193789578	-5.74499122599
110.190005341	-5.7387960631
110.185397116	-5.73998626681
110.185397116	-5.74087129008
> Shore Bin # 8515, Level 1
110.577920195	-5.86746013573
110.57956817	-5.868345159
110.577920195	-5.86666666659
110.577920195	-5.86746013573
> Shore Bin # 8515, Level 1
110.342931258	-5.8017242694
110.347936217	-5.79751277936
110.342931258	-5.79919127177
110.342931258	-5.8017242694
> Shore Bin # 8515, Level 1
110.23541619	-5.7741969939
110.241214618	-5.77087052713
110.23541619	-5.77340352476
110.23541619	-5.7741969939
> Shore Bin # 8515, Level 1
110.37207599	-5.81002517731
110.374181735	-5.81127641711
110.374975204	-5.80709544511
110.37207599	-5.81002517731
> Shore Bin # 8515, Level 1
110.40125124	-5.90167086283
110.404608225	-5.90252536805
110.40125124	-5.90084687564
110.40125124	-5.90167086283
> Shore Bin # 8515, Level 1
110.164553292	-5.80340276181
110.16708629	-5.8017242694
110.164553292	-5.8017242694
110.164553292	-5.80340276181
> Shore Bin # 8515, Level 1
110.341222248	-5.8916914625
110.344579232	-5.89086747532
110.341222248	-5.89086747532
110.341222248	-5.8916914625
> Shore Bin # 8515, Level 1
110.573708705	-5.79253833822
110.576241703	-5.79165331495
110.573708705	-5.79085984581
110.573708705	-5.79253833822
> Shore Bin # 8515, Level 1
110.219577325	-5.90252536805
110.222049287	-5.90170138087
110.219546807	-5.90084687564
110.219577325	-5.90252536805
> Shore Bin # 8515, Level 1
110.229556725	-5.86419470505
110.232089723	-5.86334019982
110.229556725	-5.86334019982
110.229556725	-5.86419470505
> Shore Bin # 8515, Level 1
110.582894636	-5.87246509492
110.585427634	-5.87335011819
110.582894636	-5.87170214382
110.582894636	-5.87246509492
> Shore Bin # 8515, Level 1
110.377904936	-5.83422598604
110.380376898	-5.83248645755
110.377874418	-5.83337148082
110.377904936	-5.83422598604
> Shore Bin # 8515, Level 1
110.579598688	-5.84670786595
